reference_label,candidate_label,iou,reference_volume_voxels,candidate_volume_voxels,volume_mean_voxels,volume_difference_voxels,volume_difference_percent,is_volume_outlier
1134,1134,1.0,303,303,303.0,0,0.0,False
1135,1135,1.0,375,375,375.0,0,0.0,False
1136,1136,1.0,343,343,343.0,0,0.0,False
1137,1137,1.0,239,239,239.0,0,0.0,False
1138,1138,1.0,286,286,286.0,0,0.0,False
1139,1139,1.0,267,267,267.0,0,0.0,False
1140,1140,1.0,331,331,331.0,0,0.0,False
1141,1141,1.0,345,345,345.0,0,0.0,False
1142,1142,1.0,285,285,285.0,0,0.0,False
1143,1143,1.0,258,258,258.0,0,0.0,False
1144,1144,1.0,316,316,316.0,0,0.0,False
1145,1145,1.0,381,381,381.0,0,0.0,False
1146,1146,1.0,315,315,315.0,0,0.0,False
1147,1147,1.0,236,236,236.0,0,0.0,False
1148,1148,1.0,330,330,330.0,0,0.0,False
1149,1149,1.0,485,485,485.0,0,0.0,False
1150,1150,1.0,326,326,326.0,0,0.0,False
1151,1151,1.0,457,457,457.0,0,0.0,False
1152,1152,1.0,272,272,272.0,0,0.0,False
1153,1153,1.0,319,319,319.0,0,0.0,False
1154,1154,1.0,358,358,358.0,0,0.0,False
1155,1155,1.0,217,217,217.0,0,0.0,False
1156,1156,1.0,307,307,307.0,0,0.0,False
1157,1157,1.0,223,223,223.0,0,0.0,False
1158,1158,1.0,295,295,295.0,0,0.0,False
1159,1159,1.0,218,218,218.0,0,0.0,False
1160,1160,1.0,432,432,432.0,0,0.0,False
1161,1161,1.0,201,201,201.0,0,0.0,False
1162,1162,1.0,347,347,347.0,0,0.0,False
1163,1163,1.0,385,385,385.0,0,0.0,False
1164,1164,1.0,203,203,203.0,0,0.0,False
1165,1165,1.0,407,407,407.0,0,0.0,False
1166,1166,1.0,220,220,220.0,0,0.0,False
1167,1167,1.0,286,286,286.0,0,0.0,False
1168,1168,1.0,221,221,221.0,0,0.0,False
1169,1169,1.0,239,239,239.0,0,0.0,False
1170,1170,1.0,424,424,424.0,0,0.0,False
1171,1171,1.0,280,280,280.0,0,0.0,False
1172,1172,1.0,358,358,358.0,0,0.0,False
1173,1173,1.0,373,373,373.0,0,0.0,False
1174,1174,1.0,248,248,248.0,0,0.0,False
1175,1175,1.0,274,274,274.0,0,0.0,False
1176,1176,1.0,339,339,339.0,0,0.0,False
1177,1177,1.0,228,228,228.0,0,0.0,False
1178,1178,1.0,281,281,281.0,0,0.0,False
1179,1179,1.0,451,451,451.0,0,0.0,False
